f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,-70.6048,134.2058,208.3615,252.3357,1961.496,6.7e-05,0.016705,0.013973,0.000469,0.128379,272.7037,2.2e-05,0.292844,3.613587,0.0079,4.202072,61.62616,1,-0.09185,0.009323,9.06008253,-4.239208576
0.0,-70.529,109.2954,220.6911,260.4118,1959.023,8e-06,6e-06,0.274625,0.000225,0.038127,256.8588,1.1e-05,0.742849,3.599558,0.017469,4.532901,43.18586,1,-0.17984,0.006397,8.97209889,-4.24164637
0.0,-76.3182,76.67979,230.7561,270.7609,1954.658,1e-06,0.054019,0.538723,6e-06,0.002368,234.6977,6e-06,1.314419,1.899538,0.025438,5.257656,27.08885,1,-0.30453,0.003313,8.84740475,-4.245702603
0.0,-82.8926,56.12706,237.599,283.2062,1948.552,1.8e-05,0.243592,0.549074,6e-05,0.00323,209.6115,1.6e-05,1.027215,0.348689,0.027116,6.559768,15.28998,1,-0.46683,-0.001116,8.68510888,-4.250352872
0.0,-64.0438,59.23963,241.3122,296.1666,1940.689,3.8e-05,0.304584,0.52965,0.000157,0.009602,184.2017,0.000156,0.118277,0.001184,0.023858,8.366643,8.396951,1,-0.67153,-0.005059,8.48041096,-4.256097265
0.0,67.29609,96.565,243.5486,306.7351,1931.813,3.5e-05,0.217319,0.525482,0.000179,0.003209,160.6601,0.000561,0.180319,0.651203,0.017004,9.688234,5.867113,1,-0.93598,-0.009503,8.21595976,-4.261161781
0.0,73.70525,187.9943,246.836,315.2492,1924.188,3.3e-05,0.382048,0.220694,0.000385,0.001825,139.6918,0.000952,1.566982,4.187043,0.000607,7.638063,7.486876,1,-1.30428,-0.014438,7.84765807,-4.26518331
0.0,-74.8689,87.46864,203.3297,259.1286,1955.511,1.260369,0.106183,0.581608,0.838231,0.021892,300.6139,0.061255,0.00214,1.072674,1.878073,1.879395,111.9932,1,-0.04608,0.012638,9.10585743,-4.236794362
0.0,-74.5103,93.18015,224.8016,299.0552,1952.204,0.095916,0.060428,0.023708,0.447035,0.074184,313.5678,0.495825,0.070087,2.383477,9.010982,0.645505,77.73375,1,-0.11868,0.015836,9.03325251,-4.236391485
0.0,-74.8297,86.90803,238.8352,312.131,1955.401,0.00433,0.008183,0.202053,0.000601,1.194837,290.0409,0.27457,0.11748,2.487026,13.13314,1.339653,40.47839,1,-0.24105,0.020301,8.91088414,-4.235466554
0.0,-81.8642,74.91951,249.4346,305.1878,1958.527,0.01531,0.000152,0.898204,0.864435,1.672058,252.9082,0.089286,0.061889,1.626986,13.83378,0.245195,18.54887,1,-0.41752,0.026232,8.73441482,-4.235627464
0.0,-98.584,64.33119,238.7782,321.2143,1959.147,0.006113,0.000764,1.570984,2.776184,0.110038,213.9472,0.018558,0.003918,0.196257,4.576419,7.526708,7.52123,1,-0.66458,0.031759,8.4873524,-4.236702722
0.0,-126.969,83.02053,211.1264,393.5921,1957.011,6.3e-05,0.005423,1.202555,2.56419,0.214475,177.3193,0.002854,0.013752,1.075692,0.078341,8.72365,2.993196,1,-1.04122,0.034027,8.11071338,-4.241884073
0.0,-171.407,99.80325,211.094,560.139,1952.513,0.000106,0.030297,0.003059,2.204663,0.755514,142.778,0.008048,0.016518,2.091369,4.647876,3.043087,1.703546,1,-1.73089,0.028511,7.42104721,-4.256635469
0.0,-223.821,-151.164,242.8224,894.9931,1943.687,0.019379,0.037708,0.166364,1.004031,0.783119,105.598,0.02247,0.005247,0.175879,11.08136,0.004955,2.35704,1,-3.22428,0.006954,5.92765909,-4.292132337
0.0,-62.857,200.6262,238.4403,284.1223,1821.099,0.000433,0.015806,0.001354,0.39701,0.069079,280.8696,0.000584,0.001488,0.026053,6.510149,0.132262,83.03112,1,-0.04285,-0.008213,9.10908656,-4.236496754
0.0,-36.3033,224.5465,238.7964,287.4801,1820.301,0.025404,1.8e-05,0.001701,0.043866,0.048032,274.7552,0.020223,0.000268,0.263321,8.375069,0.157078,64.34379,1,-0.09379,-0.009645,9.05814929,-4.237820742
0.0,71.96974,231.1901,248.9596,289.3187,1817.93,0.028089,1.6e-05,0.06933,0.002784,0.17234,258.4003,0.078015,5.8e-05,9.283278,0.1183,0.111705,45.03571,1,-0.17872,-0.012773,8.97321661,-4.24074185
