f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,-183.722358,-37.623563,22.912509,225.024757,2055.082251,1.164368,5.495925,0.117798,0.244575,0.351975,939.06993,0.213638,10.955279,0.735627,0.273989,51.423529,2178.75534,7.4257,0.13155099,0.081871,10.22902646,-4.13923
0.0,-179.356257,-40.052145,16.560835,238.843839,2053.459016,0.517927,6.047507,0.227438,0.173677,0.629222,889.446841,0.01172,6.791655,1.367068,0.063683,48.288772,1956.83812,7.4257,0.09150585,0.064017,10.18898132,-4.13673
0.0,-15.728701,150.545327,188.856085,214.638688,1904.751749,0.008598,0.006804,0.330665,2.718566,1.081961,1090.781824,0.052168,0.006432,2.620108,0.480607,86.589191,2678.566508,7.4257,0.14534788,0.089779,10.24282335,-4.14367
0.0,-20.446418,136.627118,180.541466,225.225691,1905.046448,0.077533,0.000378,1.036318,2.987543,1.492507,1048.886856,0.201015,0.000232,5.519048,1.911741,74.54537,2508.045086,7.4257,0.13573064,0.079906,10.23320611,-4.14193
0.0,-23.749913,123.054808,173.745605,243.852828,1904.651295,0.370486,5.1e-05,1.429208,3.057567,2.542217,1002.559731,0.576951,0.006098,4.578812,0.724417,68.657581,2280.486307,7.4257,0.11553771,0.064668,10.21301318,-4.13928
0.0,-26.226336,110.058982,163.966911,266.857115,1903.416311,0.768699,0.000605,0.872684,2.706801,2.929523,945.76811,1.235368,0.013879,2.643919,0.046064,61.784845,2043.860731,7.4257,0.07900484,0.046959,10.17648031,-4.13697
0.0,12.018781,204.085381,281.407496,304.628962,1759.916368,0.00986,0.078992,0.007582,0.152738,4.528813,1163.161194,0.046113,0.045475,75.991303,1.172255,28.789508,2756.338345,7.4257,0.08844228,0.072002,10.18591775,-4.14425
0.0,-6.622786,200.786063,281.944061,303.358248,1760.330642,0.055994,0.054892,0.15783,0.085952,5.664678,1116.860512,0.196679,0.046137,59.325682,0.997932,36.223638,2593.57147,7.4257,0.08067987,0.062362,10.17815534,-4.14212
0.0,-14.203809,195.124291,281.290982,313.57526,1760.468037,0.210107,0.035845,0.566493,0.040025,6.653922,1063.654303,0.636294,0.039265,39.399164,0.187468,46.629524,2354.034242,7.4257,0.063396,0.047649,10.16087147,-4.13959
0.0,-18.269047,189.537531,274.80803,331.631215,1759.753755,0.476598,0.027938,0.795634,0.185496,5.552608,999.550294,1.377271,0.035335,25.126636,0.376921,49.253613,2107.134259,7.4257,0.03048291,0.029938,10.12795838,-4.13684
0.0,-448.820735,49.622735,62.253681,173.66048,2379.798178,0.374835,2.179347,0.045696,0.05443,0.00153,840.581784,1.048796,23.275316,0.175023,0.675105,13.449917,3205.719592,7.4257,0.07184406,0.139573,10.29019573,-4.12323
0.0,-451.060465,49.0254,58.527006,177.944459,2379.858134,1.069823,3.309815,0.101435,0.024624,0.003982,810.375717,3.045075,17.728726,0.264623,0.403585,11.452989,2929.522829,7.4257,0.06252596,0.12925,10.28087763,-4.12167
0.0,-450.821531,47.598932,55.383947,184.615081,2379.029517,1.370508,5.352447,0.186084,0.011715,0.010744,781.46087,3.231097,11.790852,0.438458,0.15919,9.296908,2645.58203,7.4257,0.04345959,0.113968,10.26181126,-4.11958
0.0,-448.082892,46.016468,52.69463,192.917059,2377.447838,0.731287,6.570409,0.301793,0.00538,0.020704,744.803158,1.892037,5.609506,0.765208,0.032667,7.27054,2351.999051,7.4257,0.01004304,0.095168,10.22839471,-4.1177
0.0,-324.583544,50.184112,63.841368,172.579898,2213.491401,0.293839,2.630995,0.057011,0.117602,0.000196,924.032528,1.132422,24.768365,0.168431,1.005298,19.867591,3519.269675,7.4257,0.13761974,0.124762,10.35597141,-4.12393
0.0,-327.338823,49.467393,59.874111,177.091377,2213.901239,0.793753,3.700705,0.115757,0.075532,0.002712,888.290564,3.904864,18.739558,0.23243,0.663259,16.823144,3221.288314,7.4257,0.13067648,0.115074,10.34902815,-4.12176
0.0,-326.441075,47.852737,57.001233,184.386244,2213.415748,0.946703,5.503152,0.197077,0.057012,0.015252,852.737078,4.259225,11.980879,0.405117,0.314631,13.734801,2892.732463,7.4257,0.11438594,0.099219,10.33273761,-4.11979
0.0,-322.437435,46.268601,54.704335,193.716922,2212.243743,0.460361,6.18433,0.311827,0.038991,0.035964,809.096208,2.394053,5.35318,0.773271,0.094262,10.903878,2558.355389,7.4257,0.08418228,0.080636,10.30253395,-4.11772
0.0,-162.040759,53.486934,73.074577,172.348968,2054.987633,0.220025,2.804602,0.089373,0.51779,0.008633,1009.345642,1.349546,21.248978,0.116308,3.221535,30.773691,3789.688127,7.4257,0.15588723,0.109639,10.3742389,-4.12391
0.0,-166.553185,51.43358,67.691824,177.710947,2055.778954,0.591033,3.740083,0.150902,0.443938,0.032754,967.888628,5.069893,15.987844,0.104026,2.200496,25.739273,3480.151949,7.4257,0.15012236,0.099526,10.36847403,-4.12241
0.0,-165.081007,48.483799,65.164003,187.183514,2055.631342,0.684332,5.13528,0.22052,0.437026,0.127782,924.983253,5.663929,9.151985,0.286952,1.168979,21.271846,3111.410445,7.4257,0.13661251,0.083637,10.35496418,-4.11986
0.0,-159.671351,46.460286,63.174812,199.862349,2054.785627,0.328804,5.292283,0.325388,0.34543,0.252037,873.711642,3.139639,3.123555,0.736237,0.376316,17.084927,2741.188251,7.4257,0.10959922,0.065346,10.32795089,-4.11763
39.478524,48.24079,162.893609,182.781333,214.603024,1903.072841,0.000961,0.000276,0.610427,0.003413,3.667879,1095.006137,0.022579,0.063873,18.360959,0.057832,49.609541,4002.489746,7.4257,0.1315144,0.093956,10.34986607,-4.12469
39.706078,48.478773,155.320149,182.672598,215.070637,1904.103406,0.000411,0.003356,1.182097,0.126276,4.015825,1047.813603,0.040781,0.164356,16.324724,0.614232,42.158407,3692.399655,7.4257,0.12683549,0.083423,10.34518716,-4.1229
39.870498,47.528979,144.924509,182.053283,227.696518,1904.529568,0.000171,0.07188,1.705011,0.585619,4.229349,997.064112,0.025879,0.395005,12.372073,1.435815,31.360589,3292.070775,7.4257,0.11675562,0.06794,10.33510729,-4.11984
39.071171,46.285199,135.784852,176.599098,245.782455,1904.129895,0.006173,0.251261,1.531741,0.925698,3.450411,937.687654,0.001317,0.818013,7.928734,0.21494,21.546109,2893.121915,7.4257,0.09314836,0.0497,10.31150003,-4.11781
44.855321,54.920903,167.228727,295.625938,315.736507,1757.347751,0.02947,0.05035,0.118984,0.095092,4.728675,1179.348498,0.098035,0.067801,41.903068,0.498744,38.707888,4147.740828,7.4257,0.07106925,0.077815,10.28942092,-4.12486
45.394874,52.791416,168.886888,293.417451,314.455701,1758.565847,0.053999,0.015682,0.233602,0.071192,5.430289,1126.591836,0.193882,0.023146,35.254019,3.943867,31.693255,3847.843137,7.4257,0.06880231,0.067306,10.28715398,-4.12267
45.866533,50.079923,169.787106,292.06684,320.408498,1759.598064,0.10821,0.001463,0.488119,0.002614,6.076257,1067.783061,0.364032,0.002758,26.589905,4.343873,23.663191,3427.581366,7.4257,0.06076185,0.051815,10.27911352,-4.12019
45.962734,47.864505,170.113629,288.170705,330.817488,1759.787306,0.259758,0.008105,0.693465,0.037658,4.877349,1000.005675,0.781409,0.009737,18.851319,1.801465,16.314681,3008.24315,7.4257,0.0405887,0.034084,10.25894037,-4.11745
0.0,-446.944559,43.537592,55.543442,125.243435,2380.629636,0.283204,2.215522,0.001488,0.074264,0.284603,763.621198,4.446858,28.204494,0.096941,1.017368,6.573333,4142.057528,7.4257,0.0519574,0.134514,10.40205007,-4.10707
0.0,-448.193751,38.449704,54.753873,129.240292,2380.937728,1.22769,3.43846,0.027619,0.08487,0.263796,735.144963,8.648946,19.72054,0.027369,0.877682,4.831773,3747.573752,7.4257,0.04708251,0.124193,10.39717518,-4.10562
0.0,-447.996112,33.187227,53.674453,135.125255,2380.43361,2.089738,5.442849,0.099524,0.085135,0.242827,709.368001,8.459897,11.493851,0.02461,0.599232,3.106958,3343.808513,7.4257,0.0357308,0.108436,10.38582347,-4.10394
0.0,-446.794965,28.453448,51.859306,142.339537,2379.24749,1.738645,6.904496,0.214027,0.070985,0.228779,677.623042,5.582605,3.717721,0.268715,0.307026,1.73194,2949.146668,7.4257,0.01289775,0.090075,10.36299042,-4.10223
0.0,-321.34396,43.534108,56.887762,124.046429,2213.843343,0.187656,2.653943,0.000143,0.135609,0.23288,850.268239,4.923947,30.950554,0.125567,1.274077,11.15103,4646.69379,7.4257,0.11567316,0.121373,10.46576583,-4.10734
0.0,-322.707382,38.136462,56.185385,127.971127,2214.531549,0.859604,3.811074,0.018879,0.148553,0.216903,815.746869,10.748112,21.364698,0.044058,1.117837,8.289307,4208.873455,7.4257,0.11251986,0.110987,10.46261253,-4.106
0.0,-321.796035,32.857019,55.340099,133.930354,2214.380716,1.449948,5.607643,0.083181,0.146053,0.211477,783.142575,10.646471,12.09127,0.019618,0.777362,5.505562,3732.352604,7.4257,0.10365676,0.095159,10.45374943,-4.10396
0.0,-319.588195,28.423549,53.78145,141.339757,2213.608344,1.160852,6.558288,0.195603,0.117966,0.209949,744.404469,6.733821,3.816769,0.289858,0.395416,3.290142,3271.303562,7.4257,0.08379119,0.076963,10.43388386,-4.10235
0.0,-154.196616,45.293691,64.87626,124.859892,2054.729235,0.109608,2.739877,6.5e-05,0.466917,0.377258,940.998942,5.212824,26.780046,0.266932,2.856942,22.518031,5104.628326,7.4257,0.13050872,0.107783,10.48060139,-4.10795
0.0,-156.179769,38.297847,64.012523,128.692292,2055.837442,0.550933,3.724039,0.014354,0.519852,0.380958,900.045644,12.863316,18.192699,0.111562,2.419939,16.465349,4637.886858,7.4257,0.12913634,0.097233,10.47922901,-4.10608
0.0,-153.76246,32.568076,63.590495,135.461396,2056.044629,0.940268,5.127084,0.06421,0.556885,0.47318,859.679085,13.052188,9.517484,0.013339,1.666911,10.985237,4093.621224,7.4257,0.12277072,0.081484,10.47286339,-4.10393
0.0,-149.247243,28.637522,62.315663,144.258903,2055.614027,0.751543,5.535747,0.152006,0.474286,0.552301,813.067081,7.978083,2.587073,0.344276,0.72544,6.561644,3570.46482,7.4257,0.10602829,0.062961,10.45612096,-4.10214
38.409788,44.274964,116.572217,188.263435,218.064827,1902.070339,0.002667,0.0093,0.011016,0.050149,4.246808,1034.262539,5.9e-05,0.047932,12.610568,5.830871,49.614484,5486.30015,7.4257,0.1032675,0.093805,10.45336017,-4.10804
35.939807,43.950975,119.717406,181.242035,217.319891,1903.462679,0.001997,0.004054,0.05772,0.272408,5.124835,986.686572,9.2e-05,0.088199,10.557536,14.091359,34.975953,5008.560192,7.4257,0.10358499,0.082969,10.45367766,-4.10648
31.618901,43.617362,122.308066,177.421177,221.898918,1904.276368,0.070683,0.001744,0.248146,0.374095,6.263609,937.831008,0.026911,0.09009,9.182541,12.387889,20.685551,4408.837977,7.4257,0.09979518,0.067223,10.44988785,-4.10414
26.886743,42.846977,124.190611,173.175528,228.431788,1904.319842,0.254095,0.003999,0.453485,0.160219,5.956279,882.61647,0.234045,0.089019,7.651596,6.073932,8.686438,3832.31499,7.4257,0.08618472,0.048806,10.43627739,-4.10198
40.246984,49.791891,117.234907,300.953949,319.749563,1755.471704,0.007122,0.094554,6.8e-05,0.020237,4.966536,1128.181167,0.021569,0.233923,26.447195,5.571396,47.655893,5767.266364,7.4257,0.03993909,0.078894,10.39003176,-4.10829
36.252234,49.532422,120.627094,297.107698,319.455222,1757.101192,0.000243,0.079463,0.005304,0.113975,5.682607,1074.043194,0.011714,0.31894,21.187602,16.001678,33.133346,5298.061405,7.4257,0.04202136,0.067949,10.39211403,-4.10653
31.404202,49.218594,124.765038,295.033218,323.005725,1758.566945,0.046638,0.05662,0.043933,0.202394,6.538436,1016.265701,0.017628,0.292931,15.849344,15.24282,19.202669,4661.22196,7.4257,0.04074647,0.052077,10.39083914,-4.10402
27.016161,48.560714,129.375472,292.126497,327.442688,1759.23973,0.199065,0.042569,0.098259,0.114467,5.857325,951.909088,0.276943,0.230202,11.477221,8.41792,7.869971,4043.651972,7.4257,0.02942311,0.033648,10.37951578,-4.1024
0.0,-443.761566,52.102728,58.679244,94.472362,2383.714512,0.324723,1.894683,0.025415,0.015923,0.194724,718.029827,7.954558,38.521012,0.016557,3.985699,0.480931,5504.037272,7.4257,0.02751833,0.127331,10.511213,-4.09382
0.0,-445.006543,49.92245,56.182958,97.735075,2384.188429,1.129856,2.976296,0.063983,0.022141,0.1445,688.680884,23.838306,20.97711,0.17268,3.076705,1.260544,4925.375753,7.4257,0.02585838,0.116962,10.50955305,-4.0926
0.0,-444.771165,46.979257,54.741757,102.36442,2383.875773,1.962739,4.71274,0.134439,0.026152,0.092515,662.616418,28.718564,7.214315,0.188893,1.645463,2.806513,4338.342621,7.4257,0.01989935,0.101414,10.50359402,-4.09117
0.0,-444.024149,44.348134,52.932798,108.362251,2382.896905,1.906961,5.782686,0.239677,0.016613,0.056084,631.414909,23.988711,0.177964,0.026974,0.614229,4.878629,3781.79733,7.4257,0.00511477,0.083579,10.48880944,-4.09
0.0,-316.346348,52.541219,58.871583,93.861102,2216.743745,0.21216,2.364473,0.027691,0.057133,0.162576,807.380444,9.227293,43.935892,0.007523,4.497858,0.024268,6308.808592,7.4257,0.08928055,0.115988,10.57297522,-4.09399
0.0,-317.679538,50.050311,56.729038,96.604149,2217.612336,0.735127,3.374064,0.051031,0.074081,0.106824,771.379434,28.906378,23.713855,0.285888,3.540792,0.176408,5647.638787,7.4257,0.0892302,0.105274,10.57292487,-4.09258
0.0,-316.744446,46.98457,55.766734,100.843135,2217.642711,1.279582,4.912101,0.111942,0.077922,0.059897,738.256518,34.159291,7.968265,0.234813,2.012959,1.287573,4942.231876,7.4257,0.08554101,0.089814,10.56923568,-4.09104
0.0,-315.170969,44.525252,54.355844,106.543792,2217.058717,1.219487,5.547087,0.215395,0.053378,0.028891,700.049478,27.116665,0.232711,0.020082,0.795645,3.286828,4279.083008,7.4257,0.07348992,0.071664,10.55718459,-4.08975
0.0,-143.665891,56.001363,62.108042,99.912917,2057.319657,0.097167,2.499091,0.028417,0.244166,0.485363,903.256275,10.952778,40.420192,0.143322,6.535572,6.492221,7082.43139,7.4257,0.10203354,0.104116,10.58572821,-4.09416
0.0,-144.909562,51.385599,61.59689,100.27862,2058.632532,0.370063,3.391329,0.037884,0.35973,0.336813,859.951072,34.42302,21.376758,1.045045,5.294638,2.063534,6355.893133,7.4257,0.10348387,0.09331,10.58717854,-4.09263
0.0,-141.755593,47.288033,62.128865,103.462639,2059.020611,0.684728,4.609424,0.099806,0.437728,0.271269,818.586675,39.827471,6.807427,0.460533,3.765306,0.023214,5534.34002,7.4257,0.10224386,0.077492,10.58593853,-4.09116
0.0,-137.383342,44.687619,61.923417,108.554295,2058.76971,0.674166,4.836595,0.1959,0.392278,0.187031,772.264206,30.044438,0.2201,0.020792,1.674874,1.235424,4764.750039,7.4257,0.09293126,0.05942,10.57662593,-4.08948
45.895938,51.531513,81.843166,203.028289,226.436094,1904.217269,0.002977,0.030061,0.044813,0.086582,3.900028,1004.272876,0.08599,0.356312,0.191769,10.209235,60.600665,7771.769949,7.4257,0.07248088,0.091428,10.55617555,-4.09458
45.682637,49.605303,86.157431,197.208408,224.710691,1905.847789,0.004164,0.011701,0.066505,0.250993,4.4894,953.219229,0.044794,0.555083,0.589598,37.312183,33.515677,7005.832898,7.4257,0.07566305,0.080549,10.55935772,-4.09296
45.281531,47.634197,91.185713,192.008746,227.604319,1906.855147,0.020049,0.002333,0.149956,0.443527,5.312625,902.597326,0.007648,0.393113,0.92202,43.905006,10.986677,6082.469079,7.4257,0.07677041,0.064453,10.56046508,-4.09099
44.48003,45.785206,96.795203,186.009511,230.842021,1907.081877,0.110069,0.023888,0.242509,0.395355,4.901752,847.153755,0.013966,0.115565,1.087496,33.254006,0.489952,5214.362672,7.4257,0.07023452,0.046374,10.55392919,-4.08955
48.626715,53.777353,83.424586,310.639038,326.112229,1757.04227,0.013597,0.145294,0.017997,0.031703,4.754337,1108.505609,0.090197,0.713793,1.482924,11.059946,65.026895,8325.016813,7.4257,0.0067185,0.077967,10.49041317,-4.09478
47.753331,51.660118,86.879364,307.264592,325.336655,1758.951333,0.005512,0.110336,0.04646,0.0576,5.125867,1049.558829,0.001164,1.138215,0.532087,42.803437,35.567964,7552.187451,7.4257,0.01150514,0.067032,10.49519981,-4.09303
46.13955,50.677219,91.062722,304.514558,328.099407,1760.638224,0.02388,0.053648,0.125381,0.135047,5.588995,988.947077,0.036211,0.804518,0.027055,49.043935,11.875142,6553.047156,7.4257,0.01506094,0.051063,10.49875561,-4.09107
44.719638,49.729845,96.229465,301.062197,330.788298,1761.510881,0.119766,0.020638,0.210832,0.124572,4.740921,923.550278,0.003685,0.37288,0.104547,35.693909,0.73705,5602.192169,7.4257,0.01141231,0.032751,10.49510698,-4.08917
0.0,-440.462424,58.055782,60.898027,89.575728,2388.473953,0.174801,1.790561,0.000305,0.021523,0.219576,658.959577,10.135844,39.575694,0.617068,1.419146,1.291381,5877.517741,7.4257,0.00430335,0.11802,10.61832292,-4.08301
0.0,-440.951989,54.400742,61.107962,91.693766,2388.892205,0.777748,2.80899,0.012215,0.040791,0.161884,630.20345,23.475012,22.138349,0.558844,1.200902,0.593844,5209.941535,7.4257,0.00473696,0.107977,10.61875653,-4.0819
0.0,-440.338509,51.264269,60.917237,94.706386,2388.48107,1.460187,4.356999,0.052708,0.050979,0.092872,604.814786,24.231069,9.764179,0.147461,0.881711,0.092453,4564.547147,7.4257,0.00236331,0.093406,10.61638288,-4.08108
0.0,-439.403474,48.694909,59.95202,98.949276,2387.377184,1.49089,5.178854,0.122801,0.042477,0.041518,574.804374,17.305091,1.800788,0.004106,0.436987,0.015549,3985.183842,7.4257,-0.00650063,0.075924,10.60751894,-4.07988
0.0,-311.126733,58.204269,61.223652,89.451032,2221.594262,0.087217,2.2273,0.004974,0.055468,0.185993,747.866881,12.245939,46.181523,0.971461,1.173168,3.725877,6973.065433,7.4257,0.06469526,0.108162,10.67871483,-4.08299
0.0,-311.442235,54.298098,61.764639,91.064069,2222.39587,0.44308,3.142048,0.001892,0.089356,0.125054,712.168714,29.962153,25.231678,0.758238,1.287143,2.071883,6178.59498,7.4257,0.0664206,0.098214,10.68044017,-4.08194
0.0,-310.041692,51.139736,61.936653,93.663662,2222.283678,0.871719,4.475915,0.032637,0.105129,0.062378,679.827805,30.704157,10.649195,0.203273,1.089852,0.684237,5372.680137,7.4257,0.06641252,0.083133,10.68043209,-4.08085
0.0,-308.253679,48.723844,61.332587,97.513272,2221.51886,0.890203,4.900784,0.100763,0.08584,0.018775,643.151908,21.008617,1.941576,0.004396,0.588765,0.071441,4653.404725,7.4257,0.05975827,0.06555,10.67377784,-4.07965
0.0,-131.738623,60.652217,65.702662,98.104759,2062.148824,0.020722,2.245681,0.073328,0.130852,0.627098,845.685174,14.261219,39.628019,2.255723,0.256002,20.104262,8095.951862,7.4257,0.07589526,0.097768,10.68991483,-4.08329
0.0,-131.275106,55.658772,66.613023,97.791343,2063.392655,0.16456,2.974298,0.000819,0.309859,0.521811,802.110548,36.614163,20.059704,1.747982,1.091898,12.384201,7187.182032,7.4257,0.07914913,0.087455,10.6931687,-4.08221
0.0,-127.195715,51.605074,67.950473,99.621256,2063.600627,0.37818,3.962093,0.02466,0.423446,0.458748,761.417497,37.605621,7.215731,0.499929,1.531509,5.650976,6212.736509,7.4257,0.08125351,0.071949,10.69527308,-4.08062
0.0,-122.117151,48.874647,68.888547,102.570465,2063.118708,0.418062,4.052149,0.090398,0.431729,0.297264,716.800122,24.720973,1.011048,4.4e-05,1.036829,1.479079,5343.690626,7.4257,0.07703664,0.054464,10.69105621,-4.07969
52.799466,53.518287,77.824979,215.457183,234.498746,1908.897163,0.030226,0.027421,0.035138,0.003979,3.746817,951.47755,0.017135,0.138207,1.648466,16.099121,71.494781,9170.624364,7.4257,0.04469086,0.086677,10.65871043,-4.08333
