f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,-135.216711,53.311527,60.275616,98.905895,2062.385182,0.052337,1.896347,0.0,0.234919,0.3549,729.812817,8.650598,24.618101,0.602838,2.75592,7.642915,4668.345875,4.24,0.103736129999987,0.100656,10.5994923199999,-4.09442
0.0,-135.892611,47.502842,60.92992,99.288483,2063.468482,0.287341,2.603946,0.010528,0.328463,0.254549,695.624079,23.45065,12.234356,0.738852,2.442986,3.526756,4168.887395,4.24,0.105644850000004,0.090214,10.60140104,-4.093
0.0,-132.608012,43.247296,61.87177,102.455113,2063.581307,0.571393,3.515971,0.055118,0.396927,0.214088,662.506282,25.463564,3.532395,0.224446,1.852127,0.730648,3607.643159,4.24,0.104910840000002,0.074954,10.60066703,-4.09143
0.0,-128.100389,40.628219,61.934101,107.422706,2063.083306,0.566628,3.61241,0.125212,0.356771,0.147635,623.800719,17.899225,0.045558,0.00085,0.802622,0.018642,3077.336869,4.24,0.0960030500000073,0.057515,10.59175924,-4.08997
45.589784,48.944874,80.489847,209.418522,231.741424,1909.984369,0.000108,0.03822,0.041991,0.043538,2.959724,805.643858,0.025371,0.341827,0.105662,8.492869,41.099982,5139.013314,4.24,0.0744943800000044,0.088288,10.57025057,-4.09485
44.419256,47.382036,84.821433,203.265234,230.679911,1911.358314,9e-06,0.017194,0.060184,0.192558,3.448686,765.51665,0.014001,0.452688,0.008109,26.525985,21.698183,4604.284464,4.24,0.0780446200000142,0.077823,10.57380081,-4.09322
42.470494,46.472239,89.822201,198.349977,233.553922,1912.041753,0.018169,0.00315,0.125528,0.373207,4.068877,725.387212,0.038282,0.273566,0.001254,28.694128,7.000672,3964.766037,4.24,0.0795712500000149,0.062325,10.57532744,-4.09117
40.565305,45.426894,95.441559,193.279971,236.659144,1911.981732,0.107265,0.001152,0.190002,0.335655,3.672047,679.692121,3e-06,0.140443,0.00647,20.169501,0.362842,3364.495041,4.24,0.0733527300000105,0.044925,10.56910892,-4.08963
47.332932,50.763615,81.769373,315.325688,330.318909,1763.547611,0.000827,0.137988,0.021915,0.010114,3.600785,883.543138,0.001519,0.461007,2.524715,9.191897,43.84737,5532.713678,4.24,0.0089136500000108,0.075245,10.50466984,-4.09499
44.80388,50.014839,85.22862,311.622153,329.97692,1765.177877,0.00279,0.0922,0.048481,0.044706,3.907957,837.318728,0.080001,0.596996,1.494653,30.596449,22.534852,4981.856179,4.24,0.0140188299999977,0.064757,10.50977502,-4.09315
42.260494,49.770524,89.425273,308.95146,332.708908,1766.492655,0.00931,0.052902,0.114005,0.127001,4.246805,789.583642,0.049545,0.458698,0.671335,32.214176,7.151252,4278.270431,4.24,0.0179276700000059,0.049422,10.51368386,-4.09127
40.473458,49.078082,94.597876,306.06773,335.328081,1767.038128,0.085087,0.02651,0.177364,0.118191,3.51348,736.262864,0.002857,0.266379,0.238251,21.949178,0.41477,3616.114576,4.24,0.0145104700000047,0.031807,10.51026666,-4.08924
0.0,-438.205257,56.520114,60.592857,90.192018,2392.194875,0.133603,1.374847,6e-05,0.016748,0.158405,541.629399,8.967221,25.818241,0.900593,0.98316,0.396519,3985.991571,4.24,0.0053681299999936,0.114503,10.6328396199999,-4.08339
0.0,-438.582935,52.776043,60.895094,92.235425,2392.43943,0.653519,2.213259,0.007962,0.032228,0.116797,518.729322,18.484428,13.405841,0.622689,0.935059,0.10606,3529.407148,4.24,0.0063425799999947,0.104749,10.63381407,-4.08222
0.0,-437.955508,49.662792,60.732123,95.12303,2391.848019,1.226945,3.447028,0.039778,0.039433,0.066762,497.88401,19.385904,4.864444,0.198152,0.693471,0.003189,3088.975811,4.24,0.0046342400000014,0.090616,10.63210573,-4.08129
0.0,-437.052225,47.116134,59.764752,99.180138,2390.585921,1.246342,4.046277,0.093767,0.031741,0.029858,471.977132,13.742131,0.365241,0.004021,0.348282,0.162447,2678.620475,4.24,-0.0042677399999888,0.073522,10.62320375,-4.08039
0.0,-307.619865,56.466726,60.943124,90.130231,2225.94201,0.064022,1.699994,0.007526,0.039738,0.135732,609.01585,10.626141,30.354239,1.232645,0.871829,1.593286,4707.459376,4.24,0.0661092200000155,0.104794,10.69358071,-4.0834
0.0,-307.761299,52.559074,61.50426,91.696031,2226.535602,0.381661,2.461082,0.000925,0.06917,0.092104,580.903007,23.494485,15.229599,0.823834,1.033378,0.722926,4162.825813,4.24,0.0683464900000103,0.095164,10.69581798,-4.08229
0.0,-306.3411,49.469754,61.701481,94.188283,2226.198387,0.750747,3.522348,0.0247,0.081117,0.04651,554.906378,24.086696,5.226083,0.260237,0.857806,0.118351,3612.042226,4.24,0.0689262799999994,0.08056,10.69639777,-4.08111
0.0,-304.586878,47.11084,61.109099,97.844995,2225.238262,0.761023,3.80498,0.07714,0.064773,0.014228,523.934797,16.407519,0.37332,0.004535,0.454684,0.012657,3107.003739,4.24,0.0627452800000014,0.063549,10.69021677,-4.07976
0.0,-123.272783,58.796329,65.87083,99.710688,2067.195643,0.012796,1.654487,0.060234,0.108221,0.512251,682.572141,12.19193,25.442307,2.619947,0.296094,12.365499,5453.472584,4.24,0.0776155499999902,0.094588,10.7050870399999,-4.08334
0.0,-122.427843,53.779071,66.695109,99.476775,2068.195636,0.147389,2.254175,0.000771,0.257176,0.451311,648.543172,28.69253,11.385909,1.815731,1.006241,6.970091,4826.003486,4.24,0.0813216100000033,0.084626,10.7087931,-4.08242
0.0,-118.222643,49.854614,68.072984,101.353051,2068.127753,0.339285,3.022351,0.019677,0.349779,0.423246,616.356752,28.999501,3.048798,0.571091,1.277434,2.592276,4156.180886,4.24,0.0839764499999944,0.069635,10.71144794,-4.08079
